adjustment_id,ticket_id,trip_id,adjustment_type,amount,reason,created_at,currency
ADJ0000258,TK0000676,T0006140,refund,2.14,cancellation_issue,2026-01-28 00:12:23.000000000,USD
ADJ0000259,TK0000677,T0006151,refund,3.84,route_issue,2026-06-09 18:56:33.000000000,USD
ADJ0000260,TK0000678,T0006162,appeasement_credit,16.45,service_recovery,2026-02-20 14:18:20.000000000,USD
ADJ0000261,TK0000679,T0006175,refund,8.24,trip_status_issue,2026-05-23 10:52:18.000000000,USD
ADJ0000262,TK0000685,T0006221,appeasement_credit,19.86,service_recovery,2026-03-25 13:54:12.000000000,USD
ADJ0000263,TK0000686,T0006247,refund,2.57,other,2026-04-06 10:42:52.000000000,USD
ADJ0000264,TK0000688,T0006276,refund,6.5,payment_issue,2026-01-20 15:49:06.000000000,USD
ADJ0000265,TK0000691,T0006307,refund,9.07,pickup_issue,2026-06-27 15:09:25.000000000,USD
ADJ0000266,TK0000693,T0006328,refund,1.76,cancellation_issue,2026-05-29 11:25:09.000000000,USD
ADJ0000267,TK0000693,T0006328,appeasement_credit,11.2,service_recovery,2026-05-29 10:54:09.000000000,USD
ADJ0000268,TK0000694,T0006337,refund,4.88,pickup_issue,2026-01-29 02:47:09.000000000,USD
ADJ0000269,TK0000695,T0006340,refund,2.58,safety_concern,2026-05-31 12:26:22.000000000,USD
ADJ0000270,TK0000697,T0006355,refund,9.68,payment_issue,2026-03-29 04:20:35.000000000,USD
ADJ0000271,TK0000703,T0006404,refund,4.73,route_issue,2026-03-10 23:37:24.000000000,USD
ADJ0000272,TK0000709,T0006461,refund,6.1,dropoff_issue,2026-04-26 19:36:39.000000000,USD
ADJ0000273,TK0000711,T0006469,refund,3.91,payment_issue,2026-01-08 20:16:11.000000000,USD
ADJ0000274,TK0000713,T0006510,refund,8.12,trip_status_issue,2026-06-02 01:23:25.000000000,USD
ADJ0000275,TK0000713,T0006510,appeasement_credit,7.7,service_recovery,2026-06-02 01:04:25.000000000,USD
ADJ0000276,TK0000714,T0006514,refund,8.57,pickup_issue,2026-06-30 18:03:01.000000000,USD
ADJ0000277,TK0000717,T0006535,refund,2.86,trip_status_issue,2026-02-09 01:18:40.000000000,USD
ADJ0000278,TK0000720,T0006549,refund,10.3,payment_issue,2026-06-18 06:29:23.000000000,USD
ADJ0000279,TK0000723,T0006566,refund,1.86,trip_status_issue,2026-06-07 07:22:58.000000000,USD
ADJ0000280,TK0000723,T0006566,appeasement_credit,17.82,service_recovery,2026-06-07 07:33:58.000000000,USD
ADJ0000281,TK0000724,T0006568,refund,2.72,other,2026-02-09 15:57:14.000000000,USD
ADJ0000282,TK0000727,T0006593,refund,11.73,cancellation_issue,2026-02-21 13:00:55.000000000,USD
ADJ0000283,TK0000730,T0006632,refund,8.8,payment_issue,2026-06-03 05:05:59.000000000,USD
ADJ0000284,TK0000737,T0006730,refund,10.49,payment_issue,2026-02-19 16:36:56.000000000,USD
ADJ0000285,TK0000738,T0006732,refund,6.12,payment_issue,2026-05-24 03:52:33.000000000,USD
ADJ0000286,TK0000747,T0006784,appeasement_credit,10.26,service_recovery,2026-03-18 15:49:41.000000000,USD
ADJ0000287,TK0000752,T0006824,refund,19.92,trip_status_issue,2026-03-24 22:35:10.000000000,USD
ADJ0000288,TK0000752,T0006824,appeasement_credit,3.43,service_recovery,2026-03-24 22:59:10.000000000,USD
ADJ0000289,TK0000757,T0006879,refund,11.04,dropoff_issue,2026-06-01 09:54:17.000000000,USD
ADJ0000290,TK0000757,T0006879,appeasement_credit,6.39,service_recovery,2026-06-01 10:34:17.000000000,USD
ADJ0000291,TK0000763,T0006911,refund,3.44,trip_status_issue,2026-04-15 00:01:36.000000000,USD
ADJ0000292,TK0000764,T0006912,appeasement_credit,7.61,service_recovery,2026-04-21 07:44:41.000000000,USD
ADJ0000293,TK0000765,T0006943,refund,5.47,vehicle_access_issue,2026-06-01 07:27:35.000000000,USD
ADJ0000294,TK0000766,T0006948,refund,4.53,route_issue,2026-05-03 18:18:57.000000000,USD
ADJ0000295,TK0000766,T0006948,appeasement_credit,17.23,service_recovery,2026-05-03 19:02:57.000000000,USD
ADJ0000296,TK0000775,T0006991,refund,6.46,pickup_issue,2026-04-16 17:47:45.000000000,USD
ADJ0000297,TK0000779,T0007012,appeasement_credit,11.43,service_recovery,2026-02-11 05:32:34.000000000,USD
ADJ0000298,TK0000783,T0007048,refund,8.25,payment_issue,2026-06-28 20:38:29.000000000,USD
ADJ0000299,TK0000789,T0007123,refund,2.77,pickup_issue,2026-02-14 02:27:28.000000000,USD
ADJ0000300,TK0000791,T0007152,refund,5.38,trip_status_issue,2026-01-11 06:27:09.000000000,USD
ADJ0000301,TK0000794,T0007166,refund,10.87,cancellation_issue,2026-04-07 16:28:06.000000000,USD
ADJ0000302,TK0000795,T0007188,refund,3.33,cancellation_issue,2026-05-20 19:41:01.000000000,USD
ADJ0000303,TK0000798,T0007230,refund,2.13,cancellation_issue,2026-02-06 10:15:27.000000000,USD
ADJ0000304,TK0000799,T0007241,refund,5.79,pickup_issue,2026-03-21 17:46:33.000000000,USD
ADJ0000305,TK0000802,T0007249,refund,26.75,trip_status_issue,2026-01-07 11:19:17.000000000,USD
ADJ0000306,TK0000802,T0007249,appeasement_credit,15.93,service_recovery,2026-01-07 11:16:17.000000000,USD
ADJ0000307,TK0000808,T0007306,refund,16.38,vehicle_access_issue,2026-05-29 18:26:18.000000000,USD
ADJ0000308,TK0000808,T0007306,appeasement_credit,11.26,service_recovery,2026-05-29 18:37:18.000000000,USD
ADJ0000309,TK0000811,T0007352,appeasement_credit,17.97,service_recovery,2026-03-07 03:53:33.000000000,USD
ADJ0000310,TK0000813,T0007429,refund,4.74,cancellation_issue,2026-06-22 19:01:00.000000000,USD
ADJ0000311,TK0000820,T0007507,refund,1.43,trip_status_issue,2026-03-23 17:20:25.000000000,USD
ADJ0000312,TK0000823,T0007541,refund,9.74,trip_status_issue,2026-04-17 09:52:52.000000000,USD
ADJ0000313,TK0000825,T0007554,appeasement_credit,9.54,service_recovery,2026-04-21 16:32:19.000000000,USD
ADJ0000314,TK0000826,T0007560,appeasement_credit,16.18,service_recovery,2026-01-04 12:06:39.000000000,USD
ADJ0000315,TK0000829,T0007579,refund,1.51,cancellation_issue,2026-05-25 17:14:19.000000000,USD
ADJ0000316,TK0000830,T0007582,refund,3.62,route_issue,2026-05-01 14:18:23.000000000,USD
ADJ0000317,TK0000837,T0007640,refund,3.37,payment_issue,2026-03-21 05:51:36.000000000,USD
ADJ0000318,TK0000839,T0007646,refund,12.57,cancellation_issue,2026-05-06 08:15:38.000000000,USD
ADJ0000319,TK0000839,T0007646,appeasement_credit,9.62,service_recovery,2026-05-06 09:16:38.000000000,USD
ADJ0000320,TK0000840,T0007647,refund,17.02,vehicle_access_issue,2026-04-29 17:47:15.000000000,USD
ADJ0000321,TK0000843,T0007666,refund,4.37,payment_issue,2026-02-27 19:34:54.000000000,USD
ADJ0000322,TK0000847,T0007699,refund,11.67,vehicle_access_issue,2026-03-14 12:02:57.000000000,USD
ADJ0000323,TK0000848,T0007713,refund,7.0,vehicle_access_issue,2026-06-08 09:19:46.000000000,USD
ADJ0000324,TK0000848,T0007713,appeasement_credit,19.93,service_recovery,2026-06-08 09:52:46.000000000,USD
ADJ0000325,TK0000849,T0007714,appeasement_credit,9.16,service_recovery,2026-06-20 04:33:51.000000000,USD
ADJ0000326,TK0000850,T0007725,appeasement_credit,17.32,service_recovery,2026-01-06 19:23:04.000000000,USD
ADJ0000327,TK0000851,T0007747,refund,5.43,pickup_issue,2026-02-11 21:20:30.000000000,USD
ADJ0000328,TK0000852,T0007753,appeasement_credit,15.04,service_recovery,2026-02-10 20:30:40.000000000,USD
ADJ0000329,TK0000854,T0007763,refund,9.37,cancellation_issue,2026-06-22 03:21:12.000000000,USD
ADJ0000330,TK0000858,T0007807,appeasement_credit,3.17,service_recovery,2026-01-28 05:50:11.000000000,USD
ADJ0000331,TK0000859,T0007808,appeasement_credit,3.99,service_recovery,2026-05-18 13:22:14.000000000,USD
ADJ0000332,TK0000860,T0007816,refund,13.56,payment_issue,2026-01-19 22:05:38.000000000,USD
ADJ0000333,TK0000861,T0007840,appeasement_credit,9.99,service_recovery,2026-03-15 17:15:26.000000000,USD
ADJ0000334,TK0000862,T0007854,refund,7.05,vehicle_access_issue,2026-01-15 08:24:35.000000000,USD
ADJ0000335,TK0000865,T0007863,refund,4.79,pickup_issue,2026-06-18 00:46:40.000000000,USD
ADJ0000336,TK0000872,T0007883,refund,6.16,vehicle_access_issue,2026-06-11 23:25:05.000000000,USD
ADJ0000337,TK0000872,T0007883,appeasement_credit,15.69,service_recovery,2026-06-12 00:29:05.000000000,USD
ADJ0000338,TK0000874,T0007915,refund,3.78,payment_issue,2026-06-28 05:35:01.000000000,USD
ADJ0000339,TK0000876,T0007939,refund,4.74,payment_issue,2026-04-27 11:01:08.000000000,USD
ADJ0000340,TK0000877,T0007950,refund,7.13,route_issue,2026-06-09 04:31:17.000000000,USD
ADJ0000341,TK0000877,T0007950,appeasement_credit,5.65,service_recovery,2026-06-09 05:10:17.000000000,USD
ADJ0000342,TK0000880,T0007971,refund,12.92,trip_status_issue,2026-02-06 22:04:59.000000000,USD
ADJ0000343,TK0000881,T0007979,appeasement_credit,19.1,service_recovery,2026-03-24 16:30:58.000000000,USD
ADJ0000344,TK0000882,T0007982,refund,1.94,cancellation_issue,2026-06-02 00:21:49.000000000,USD
ADJ0000345,TK0000882,T0007982,appeasement_credit,18.49,service_recovery,2026-06-02 00:20:49.000000000,USD
ADJ0000346,TK0000884,T0007991,refund,5.51,vehicle_access_issue,2026-02-02 02:18:24.000000000,USD
ADJ0000347,TK0000889,T0008030,refund,5.62,payment_issue,2026-04-04 21:25:21.000000000,USD
ADJ0000348,TK0000894,T0008093,refund,3.14,cancellation_issue,2026-05-19 20:25:09.000000000,USD
ADJ0000349,TK0000895,T0008107,refund,13.16,trip_status_issue,2026-05-08 03:23:09.000000000,USD
ADJ0000350,TK0000896,T0008108,refund,13.0,vehicle_access_issue,2026-06-22 05:37:21.000000000,USD
ADJ0000351,TK0000899,T0008121,appeasement_credit,3.58,service_recovery,2026-03-21 17:15:44.000000000,USD
ADJ0000352,TK0000900,T0008134,refund,12.07,vehicle_access_issue,2026-01-06 04:00:39.000000000,USD
ADJ0000353,TK0000901,T0008140,refund,2.09,dropoff_issue,2026-02-12 16:25:48.000000000,USD
ADJ0000354,TK0000902,T0008154,refund,8.89,dropoff_issue,2026-05-29 11:17:18.000000000,USD
ADJ0000355,TK0000908,T0008254,appeasement_credit,6.28,service_recovery,2026-02-07 02:24:10.000000000,USD
ADJ0000356,TK0000909,T0008259,refund,10.5,dropoff_issue,2026-03-27 15:52:10.000000000,USD
ADJ0000357,TK0000909,T0008259,appeasement_credit,9.88,service_recovery,2026-03-27 15:58:10.000000000,USD
ADJ0000358,TK0000913,T0008282,refund,1.89,pickup_issue,2026-03-06 00:14:27.000000000,USD
ADJ0000359,TK0000914,T0008296,refund,10.96,payment_issue,2026-04-25 21:48:36.000000000,USD
ADJ0000360,TK0000924,T0008437,refund,10.39,trip_status_issue,2026-03-16 22:35:03.000000000,USD
ADJ0000361,TK0000926,T0008448,refund,6.89,other,2026-02-05 04:12:04.000000000,USD
ADJ0000362,TK0000927,T0008451,refund,1.68,pickup_issue,2026-04-14 10:39:32.000000000,USD
ADJ0000363,TK0000927,T0008451,appeasement_credit,5.96,service_recovery,2026-04-14 11:19:32.000000000,USD
ADJ0000364,TK0000928,T0008453,refund,1.18,payment_issue,2026-06-27 20:11:40.000000000,USD
ADJ0000365,TK0000929,T0008454,refund,4.73,route_issue,2026-06-08 21:18:10.000000000,USD
ADJ0000366,TK0000937,T0008490,refund,1.99,trip_status_issue,2026-04-14 20:57:15.000000000,USD
ADJ0000367,TK0000940,T0008518,refund,6.49,payment_issue,2026-03-22 12:36:20.000000000,USD
ADJ0000368,TK0000942,T0008531,refund,3.54,pickup_issue,2026-01-29 03:58:01.000000000,USD
ADJ0000369,TK0000945,T0008560,refund,10.67,cancellation_issue,2026-01-19 23:37:46.000000000,USD
ADJ0000370,TK0000948,T0008614,refund,2.57,trip_status_issue,2026-02-13 20:13:22.000000000,USD
ADJ0000371,TK0000948,T0008614,appeasement_credit,10.39,service_recovery,2026-02-13 21:12:22.000000000,USD
ADJ0000372,TK0000952,T0008658,refund,4.72,lost_item,2026-01-18 21:54:50.000000000,USD
ADJ0000373,TK0000956,T0008686,refund,3.06,cancellation_issue,2026-05-02 11:07:20.000000000,USD
ADJ0000374,TK0000957,T0008688,appeasement_credit,5.7,service_recovery,2026-05-09 10:27:51.000000000,USD
ADJ0000375,TK0000960,T0008715,refund,12.17,cancellation_issue,2026-01-26 19:44:59.000000000,USD
ADJ0000376,TK0000962,T0008739,refund,6.44,route_issue,2026-04-29 21:31:09.000000000,USD
ADJ0000377,TK0000962,T0008739,appeasement_credit,3.76,service_recovery,2026-04-29 21:55:09.000000000,USD
ADJ0000378,TK0000963,T0008745,refund,22.22,payment_issue,2026-03-15 12:50:07.000000000,USD
ADJ0000379,TK0000964,T0008765,refund,2.33,trip_status_issue,2026-06-15 18:11:29.000000000,USD
ADJ0000380,TK0000965,T0008766,refund,6.84,vehicle_access_issue,2026-03-05 19:16:19.000000000,USD
ADJ0000381,TK0000966,T0008784,refund,5.9,pickup_issue,2026-05-30 23:19:55.000000000,USD
ADJ0000382,TK0000967,T0008795,refund,6.83,route_issue,2026-04-14 00:52:32.000000000,USD
ADJ0000383,TK0000968,T0008797,refund,1.84,dropoff_issue,2026-02-27 14:46:40.000000000,USD
ADJ0000384,TK0000971,T0008811,refund,1.23,route_issue,2026-02-12 12:46:15.000000000,USD
ADJ0000385,TK0000973,T0008820,refund,4.36,cancellation_issue,2026-02-24 14:01:55.000000000,USD
ADJ0000386,TK0000975,T0008847,refund,13.14,payment_issue,2026-06-28 23:12:26.000000000,USD
ADJ0000387,TK0000976,T0008851,refund,11.22,payment_issue,2026-05-16 17:38:34.000000000,USD
ADJ0000388,TK0000976,T0008851,appeasement_credit,15.46,service_recovery,2026-05-16 18:39:34.000000000,USD
ADJ0000389,TK0000978,T0008866,refund,11.43,payment_issue,2026-01-24 15:32:56.000000000,USD
ADJ0000390,TK0000979,T0008877,refund,4.38,trip_status_issue,2026-04-16 02:10:44.000000000,USD
ADJ0000391,TK0000982,T0008906,refund,12.57,payment_issue,2026-01-03 08:39:34.000000000,USD
ADJ0000392,TK0000983,T0008909,refund,5.67,pickup_issue,2026-05-05 01:51:19.000000000,USD
ADJ0000393,TK0000985,T0008927,refund,1.88,trip_status_issue,2026-06-04 22:43:42.000000000,USD
ADJ0000394,TK0000988,T0008940,refund,2.42,cancellation_issue,2026-02-12 03:38:12.000000000,USD
ADJ0000395,TK0000996,T0009026,refund,5.47,pickup_issue,2026-06-04 13:47:34.000000000,USD
ADJ0000396,TK0000997,T0009056,refund,1.92,safety_concern,2026-01-16 06:02:43.000000000,USD
ADJ0000397,TK0000997,T0009056,appeasement_credit,11.48,service_recovery,2026-01-16 06:33:43.000000000,USD
ADJ0000398,TK0000999,T0009077,appeasement_credit,12.7,service_recovery,2026-02-07 21:45:00.000000000,USD
ADJ0000399,TK0001000,T0009082,refund,1.57,pickup_issue,2026-05-08 08:06:25.000000000,USD
ADJ0000400,TK0001001,T0009088,appeasement_credit,17.51,service_recovery,2026-04-27 04:01:57.000000000,USD
ADJ0000401,TK0001009,T0009155,refund,6.42,safety_concern,2026-02-15 23:56:16.000000000,USD
ADJ0000402,TK0001009,T0009155,appeasement_credit,10.39,service_recovery,2026-02-16 00:41:16.000000000,USD
ADJ0000403,TK0001011,T0009164,appeasement_credit,14.84,service_recovery,2026-01-04 07:20:43.000000000,USD
ADJ0000404,TK0001020,T0009221,refund,1.74,vehicle_access_issue,2026-04-05 19:15:19.000000000,USD
ADJ0000405,TK0001021,T0009234,refund,3.81,cancellation_issue,2026-06-20 00:32:34.000000000,USD
ADJ0000406,TK0001023,T0009242,refund,3.89,payment_issue,2026-02-26 21:51:32.000000000,USD
ADJ0000407,TK0001024,T0009244,refund,23.73,payment_issue,2026-06-02 21:27:15.000000000,USD
ADJ0000408,TK0001028,T0009297,refund,2.26,vehicle_access_issue,2026-05-27 03:36:07.000000000,USD
ADJ0000409,TK0001031,T0009335,refund,6.88,trip_status_issue,2026-05-31 00:23:36.000000000,USD
ADJ0000410,TK0001031,T0009335,appeasement_credit,14.92,service_recovery,2026-05-31 00:32:36.000000000,USD
ADJ0000411,TK0001032,T0009347,refund,6.09,cancellation_issue,2026-01-20 23:41:18.000000000,USD
ADJ0000412,TK0001034,T0009361,refund,8.15,route_issue,2026-06-17 17:12:44.000000000,USD
ADJ0000413,TK0001037,T0009456,refund,4.33,payment_issue,2026-01-30 14:32:52.000000000,USD
ADJ0000414,TK0001040,T0009494,refund,2.9,trip_status_issue,2026-01-24 05:48:41.000000000,USD
ADJ0000415,TK0001050,T0009588,appeasement_credit,18.94,service_recovery,2026-04-14 03:35:58.000000000,USD
ADJ0000416,TK0001051,T0009597,refund,7.99,payment_issue,2026-02-21 17:18:09.000000000,USD
ADJ0000417,TK0001054,T0009621,refund,6.83,pickup_issue,2026-04-22 16:33:58.000000000,USD
ADJ0000418,TK0001056,T0009627,refund,3.01,vehicle_access_issue,2026-02-09 12:51:31.000000000,USD
ADJ0000419,TK0001061,T0009720,refund,1.39,cancellation_issue,2026-06-12 03:04:30.000000000,USD
ADJ0000420,TK0001064,T0009740,refund,15.25,dropoff_issue,2026-03-09 23:36:55.000000000,USD
ADJ0000421,TK0001070,T0009781,refund,13.2,payment_issue,2026-03-10 06:41:10.000000000,USD
ADJ0000422,TK0001076,T0009835,refund,7.72,dropoff_issue,2026-02-19 20:00:24.000000000,USD
ADJ0000423,TK0001078,T0009872,appeasement_credit,18.06,service_recovery,2026-06-05 22:47:40.000000000,USD
ADJ0000424,TK0001085,T0009941,refund,7.76,trip_status_issue,2026-06-04 00:38:14.000000000,USD
ADJ0000425,TK0001087,T0009960,refund,12.47,payment_issue,2026-04-20 20:50:09.000000000,USD
ADJ0000426,TK0001089,T0009970,refund,4.14,route_issue,2026-06-03 01:58:55.000000000,USD
ADJ0000427,TK0001090,T0009973,refund,5.33,payment_issue,2026-05-12 11:14:20.000000000,USD
ADJ0000428,TK0001093,T0009989,refund,2.84,dropoff_issue,2026-04-17 12:51:53.000000000,USD
ADJ0000429,TK0001095,T0009999,refund,4.59,safety_concern,2026-01-11 00:22:17.000000000,USD
ADJ0000430,TK0001104,T0010070,refund,4.71,trip_status_issue,2026-04-27 20:32:19.000000000,USD
ADJ0000431,TK0001107,T0010107,refund,3.66,cancellation_issue,2026-04-30 06:37:31.000000000,USD
ADJ0000432,TK0001109,T0010166,refund,5.24,cancellation_issue,2026-06-01 16:36:09.000000000,USD
ADJ0000433,TK0001109,T0010166,appeasement_credit,3.9,service_recovery,2026-06-01 16:31:09.000000000,USD
ADJ0000434,TK0001110,T0010170,refund,3.57,payment_issue,2026-02-07 05:17:19.000000000,USD
ADJ0000435,TK0001111,T0010177,refund,2.44,trip_status_issue,2026-04-16 02:53:39.000000000,USD
ADJ0000436,TK0001112,T0010184,refund,9.13,payment_issue,2026-03-28 07:00:11.000000000,USD
ADJ0000437,TK0001113,T0010191,refund,5.25,trip_status_issue,2026-06-18 06:26:48.000000000,USD
ADJ0000438,TK0001114,T0010194,refund,7.67,payment_issue,2026-03-07 22:00:54.000000000,USD
ADJ0000439,TK0001116,T0010221,appeasement_credit,11.64,service_recovery,2026-06-17 08:10:21.000000000,USD
ADJ0000440,TK0001121,T0010260,refund,2.46,payment_issue,2026-03-14 13:15:51.000000000,USD
ADJ0000441,TK0001122,T0010261,refund,7.74,payment_issue,2026-03-18 06:26:50.000000000,USD
ADJ0000442,TK0001123,T0010262,refund,8.37,lost_item,2026-04-17 00:08:20.000000000,USD
ADJ0000443,TK0001126,T0010301,refund,1.42,safety_concern,2026-06-22 02:38:34.000000000,USD
ADJ0000444,TK0001127,T0010327,refund,1.26,other,2026-01-16 18:24:44.000000000,USD
ADJ0000445,TK0001129,T0010362,refund,5.26,trip_status_issue,2026-01-02 23:31:41.000000000,USD
ADJ0000446,TK0001132,T0010377,appeasement_credit,5.06,service_recovery,2026-01-21 04:18:04.000000000,USD
ADJ0000447,TK0001133,T0010378,refund,9.49,dropoff_issue,2026-05-14 22:55:16.000000000,USD
ADJ0000448,TK0001135,T0010384,refund,1.77,payment_issue,2026-04-14 22:41:30.000000000,USD
ADJ0000449,TK0001136,T0010395,refund,10.01,pickup_issue,2026-06-19 05:55:45.000000000,USD
ADJ0000450,TK0001140,T0010414,refund,22.64,payment_issue,2026-01-15 04:57:44.000000000,USD
ADJ0000451,TK0001141,T0010416,refund,9.12,pickup_issue,2026-04-14 14:28:15.000000000,USD
ADJ0000452,TK0001145,T0010428,refund,2.6,cancellation_issue,2026-04-30 08:21:10.000000000,USD
ADJ0000453,TK0001148,T0010454,refund,8.36,payment_issue,2026-04-02 07:01:18.000000000,USD
ADJ0000454,TK0001149,T0010471,refund,6.99,payment_issue,2026-02-01 03:28:24.000000000,USD
ADJ0000455,TK0001150,T0010483,refund,15.48,trip_status_issue,2026-06-18 04:54:39.000000000,USD
ADJ0000456,TK0001150,T0010483,appeasement_credit,12.5,service_recovery,2026-06-18 04:09:39.000000000,USD
ADJ0000457,TK0001151,T0010507,refund,0.52,vehicle_access_issue,2026-02-21 08:08:01.000000000,USD
ADJ0000458,TK0001153,T0010527,refund,5.59,pickup_issue,2026-03-23 09:29:25.000000000,USD
ADJ0000459,TK0001161,T0010587,appeasement_credit,14.29,service_recovery,2026-01-19 04:41:57.000000000,USD
ADJ0000460,TK0001165,T0010627,refund,6.84,payment_issue,2026-04-09 20:33:17.000000000,USD
ADJ0000461,TK0001166,T0010633,refund,10.6,payment_issue,2026-03-08 13:13:24.000000000,USD
ADJ0000462,TK0001167,T0010635,refund,4.81,cancellation_issue,2026-02-14 18:49:56.000000000,USD
ADJ0000463,TK0001174,T0010702,refund,2.33,trip_status_issue,2026-03-12 08:17:27.000000000,USD
ADJ0000464,TK0001175,T0010711,refund,4.5,lost_item,2026-03-12 04:04:41.000000000,USD
ADJ0000465,TK0001175,T0010711,appeasement_credit,17.16,service_recovery,2026-03-12 03:50:41.000000000,USD
ADJ0000466,TK0001179,T0010737,refund,2.67,cancellation_issue,2026-03-16 20:16:20.000000000,USD
ADJ0000467,TK0001180,T0010752,refund,10.73,trip_status_issue,2026-03-04 12:59:01.000000000,USD
ADJ0000468,TK0001184,T0010820,refund,2.02,trip_status_issue,2026-01-28 21:36:32.000000000,USD
ADJ0000469,TK0001186,T0010829,refund,12.54,payment_issue,2026-03-08 14:04:31.000000000,USD
ADJ0000470,TK0001189,T0010847,refund,7.85,pickup_issue,2026-01-28 14:01:08.000000000,USD
ADJ0000471,TK0001201,T0010972,refund,4.72,pickup_issue,2026-03-10 04:05:38.000000000,USD
ADJ0000472,TK0001202,T0010975,refund,0.4,vehicle_access_issue,2026-03-19 23:47:55.000000000,USD
