rider_id,signup_date,home_city,customer_segment
R000669,2025-11-03,Lakewood,Occasional
R000670,2024-04-06,Metroville,Occasional
R000671,2025-11-28,Hillview,Regular
R000672,2025-03-25,Metroville,Occasional
R000673,2025-04-10,Hillview,Regular
R000674,2024-03-10,Lakewood,Frequent
R000675,2025-03-31,Metroville,Regular
R000676,2025-06-15,Metroville,Occasional
R000677,2025-03-01,Lakewood,Regular
R000678,2024-03-02,Lakewood,Occasional
R000679,2025-01-18,Metroville,Regular
R000680,2025-11-16,Hillview,Occasional
R000681,2025-06-13,Lakewood,Occasional
R000682,2024-04-10,Hillview,Frequent
R000683,2025-12-03,Metroville,Occasional
R000684,2025-12-02,Metroville,Occasional
R000685,2024-05-03,Lakewood,Occasional
R000686,2025-08-09,Metroville,Occasional
R000687,2024-10-24,Metroville,Frequent
R000688,2025-03-10,Metroville,Occasional
R000689,2024-11-21,Metroville,Occasional
R000690,2025-07-26,Riverton,Frequent
R000691,2025-12-30,Metroville,Occasional
R000692,2025-08-05,Hillview,Occasional
R000693,2025-11-12,Metroville,Occasional
R000694,2025-11-23,Lakewood,Frequent
R000695,2024-03-06,Lakewood,Regular
R000696,2024-07-04,Lakewood,Regular
R000697,2025-06-12,Hillview,Regular
R000698,2025-03-07,Hillview,Regular
R000699,2024-02-06,Metroville,Regular
R000700,2024-03-10,Lakewood,Frequent
R000701,2025-01-16,Hillview,Regular
R000702,2025-03-27,Metroville,Frequent
R000703,2024-05-02,Lakewood,Occasional
R000704,2024-05-05,Metroville,Regular
R000705,2024-04-04,Lakewood,Regular
R000706,2025-02-17,Lakewood,Occasional
R000707,2024-01-06,Lakewood,Occasional
R000708,2025-02-23,Hillview,Occasional
R000709,2024-12-14,Lakewood,Occasional
R000710,2024-12-07,Hillview,Frequent
R000711,2025-05-12,Riverton,Occasional
R000712,2025-01-17,Lakewood,Regular
R000713,2025-06-16,Lakewood,Occasional
R000714,2025-07-13,Lakewood,Regular
R000715,2025-11-04,Hillview,Occasional
R000716,2025-08-08,Metroville,Occasional
R000717,2025-01-13,Hillview,Regular
R000718,2024-12-26,Lakewood,Occasional
R000719,2024-06-21,Riverton,Occasional
R000720,2025-03-14,Lakewood,Regular
R000721,2024-04-11,Lakewood,Frequent
R000722,2025-11-12,Riverton,Regular
R000723,2025-09-10,Riverton,Regular
R000724,2024-03-28,Metroville,Regular
R000725,2025-07-29,Lakewood,Regular
R000726,2024-03-26,Lakewood,Regular
R000727,2025-06-11,Riverton,Regular
R000728,2024-03-05,Lakewood,Regular
R000729,2024-12-23,Metroville,Regular
R000730,2025-04-26,Riverton,Occasional
R000731,2025-06-17,Lakewood,Occasional
R000732,2024-11-02,Lakewood,Regular
R000733,2025-11-05,Riverton,Regular
R000734,2025-07-20,Riverton,Regular
R000735,2024-06-01,Riverton,Occasional
R000736,2025-05-06,Metroville,Regular
R000737,2025-06-18,Metroville,Frequent
R000738,2024-09-01,Riverton,Occasional
R000739,2025-06-24,Metroville,Regular
R000740,2025-10-19,Metroville,Occasional
R000741,2025-08-21,Metroville,Regular
R000742,2025-07-12,Metroville,Occasional
R000743,2025-04-09,Hillview,Regular
R000744,2024-07-17,Metroville,Occasional
R000745,2025-08-05,Metroville,Occasional
R000746,2024-09-23,Hillview,Occasional
R000747,2025-01-24,Hillview,Occasional
R000748,2024-08-18,Metroville,Frequent
R000749,2024-08-17,Hillview,Occasional
R000750,2024-04-25,Metroville,Occasional
R000751,2025-12-04,Riverton,Frequent
R000752,2024-04-18,Metroville,Occasional
R000753,2024-03-04,Lakewood,Regular
R000754,2025-11-16,Metroville,Occasional
R000755,2025-02-10,Riverton,Frequent
R000756,2024-11-16,Metroville,Regular
R000757,2025-06-23,Lakewood,Occasional
R000758,2024-10-07,Riverton,Regular
R000759,2024-04-03,Metroville,Occasional
R000760,2025-06-18,Hillview,Occasional
R000761,2024-05-08,Lakewood,Occasional
R000762,2025-02-08,Metroville,Regular
R000763,2025-11-25,Metroville,Regular
R000764,2025-11-16,Metroville,Occasional
R000765,2024-09-21,Metroville,Regular
R000766,2025-07-25,Lakewood,Occasional
R000767,2025-03-24,Riverton,Regular
R000768,2024-12-16,Lakewood,Occasional
R000769,2024-04-12,Lakewood,Occasional
R000770,2024-10-02,Riverton,Regular
R000771,2025-04-22,Metroville,Regular
R000772,2025-12-23,Riverton,Regular
R000773,2024-01-04,Hillview,Regular
R000774,2025-06-09,Metroville,Frequent
R000775,2025-09-11,Riverton,Frequent
R000776,2025-11-27,Hillview,Frequent
R000777,2024-11-06,Lakewood,Occasional
R000778,2024-03-27,Hillview,Occasional
R000779,2024-07-17,Metroville,Regular
R000780,2025-09-14,Lakewood,Occasional
R000781,2025-10-04,Metroville,Regular
R000782,2025-04-11,Metroville,Occasional
R000783,2024-03-30,Hillview,Regular
R000784,2024-03-30,Metroville,Occasional
R000785,2024-12-16,Hillview,Frequent
R000786,2025-03-06,Riverton,Regular
R000787,2024-01-24,Hillview,Occasional
R000788,2025-05-17,Hillview,Regular
R000789,2025-02-02,Lakewood,Regular
R000790,2024-01-10,Hillview,Frequent
R000791,2024-03-11,Riverton,Regular
R000792,2024-11-28,Lakewood,Regular
R000793,2025-06-12,Riverton,Occasional
R000794,2025-08-27,Metroville,Regular
R000795,2024-11-11,Metroville,Occasional
R000796,2024-08-04,Metroville,Frequent
R000797,2025-12-09,Lakewood,Regular
R000798,2024-12-01,Metroville,Frequent
R000799,2024-08-18,Lakewood,Regular
R000800,2024-11-19,Riverton,Occasional
R000801,2024-01-09,Riverton,Occasional
R000802,2024-08-09,Hillview,Occasional
R000803,2025-01-12,Hillview,Occasional
R000804,2025-11-03,Hillview,Occasional
R000805,2025-06-24,Riverton,Frequent
R000806,2025-07-25,Metroville,Regular
R000807,2025-02-02,Hillview,Regular
R000808,2024-03-21,Metroville,Regular
R000809,2024-10-13,Metroville,Occasional
R000810,2025-12-30,Metroville,Occasional
R000811,2024-02-02,Lakewood,Occasional
R000812,2025-10-05,Riverton,Frequent
R000813,2025-05-16,Metroville,Regular
R000814,2024-07-26,Riverton,Occasional
R000815,2025-07-23,Metroville,Regular
R000816,2025-09-04,Metroville,Regular
R000817,2024-02-01,Metroville,Occasional
R000818,2024-03-18,Metroville,Occasional
R000819,2025-05-02,Riverton,Occasional
R000820,2026-01-01,Metroville,Frequent
R000821,2024-01-18,Metroville,Frequent
R000822,2025-05-02,Metroville,Regular
R000823,2024-04-09,Riverton,Occasional
R000824,2025-04-20,Hillview,Occasional
R000825,2025-04-01,Riverton,Occasional
R000826,2024-03-07,Lakewood,Occasional
R000827,2025-05-13,Hillview,Regular
R000828,2025-10-18,Metroville,Occasional
R000829,2025-09-24,Metroville,Occasional
R000830,2024-01-22,Lakewood,Regular
R000831,2024-06-29,Metroville,Occasional
R000832,2024-06-25,Lakewood,Regular
R000833,2024-11-27,Lakewood,Regular
R000834,2024-04-14,Metroville,Regular
R000835,2025-09-17,Lakewood,Frequent
R000836,2025-07-22,Lakewood,Regular
R000837,2025-08-14,Metroville,Regular
R000838,2024-05-25,Hillview,Regular
R000839,2024-01-11,Riverton,Frequent
R000840,2025-10-28,Metroville,Occasional
R000841,2024-07-30,Metroville,Occasional
R000842,2025-04-25,Metroville,Occasional
R000843,2025-10-27,Metroville,Regular
R000844,2024-01-27,Metroville,Occasional
R000845,2024-01-05,Metroville,Frequent
R000846,2024-01-04,Hillview,Regular
R000847,2024-04-24,Hillview,Occasional
R000848,2024-02-07,Riverton,Regular
R000849,2025-08-23,Riverton,Regular
R000850,2025-03-19,Riverton,Frequent
R000851,2025-12-18,Riverton,Regular
R000852,2025-08-09,Hillview,Occasional
R000853,2025-12-06,Riverton,Frequent
R000854,2024-06-23,Riverton,Frequent
R000855,2024-07-29,Riverton,Frequent
R000856,2025-09-13,Lakewood,Regular
R000857,2024-06-28,Metroville,Occasional
R000858,2024-02-11,Metroville,Frequent
R000859,2025-05-04,Lakewood,Occasional
R000860,2025-08-09,Metroville,Occasional
R000861,2025-12-09,Metroville,Regular
R000862,2025-11-10,Metroville,Regular
R000863,2024-03-29,Metroville,Regular
R000864,2025-07-19,Hillview,Regular
R000865,2025-09-11,Lakewood,Occasional
R000866,2025-05-26,Metroville,Regular
R000867,2025-08-23,Lakewood,Frequent
R000868,2025-09-05,Metroville,Frequent
R000869,2024-11-22,Riverton,Occasional
R000870,2024-01-30,Riverton,Occasional
R000871,2024-11-29,Metroville,Occasional
R000872,2024-05-27,Lakewood,Regular
R000873,2024-03-24,Metroville,Regular
R000874,2024-04-01,Riverton,Regular
R000875,2025-05-25,Hillview,Occasional
R000876,2025-01-04,Hillview,Regular
R000877,2025-01-30,Metroville,Regular
R000878,2025-06-29,Riverton,Regular
R000879,2025-02-05,Riverton,Occasional
R000880,2025-04-06,Hillview,Regular
R000881,2024-03-03,Metroville,Frequent
R000882,2025-09-15,Lakewood,Regular
R000883,2024-11-24,Metroville,Regular
R000884,2024-04-23,Metroville,Occasional
R000885,2025-08-18,Riverton,Occasional
R000886,2025-06-21,Lakewood,Occasional
R000887,2024-02-08,Metroville,Occasional
R000888,2024-05-21,Hillview,Occasional
R000889,2024-01-12,Lakewood,Regular
R000890,2024-07-17,Hillview,Occasional
R000891,2024-03-14,Riverton,Frequent
R000892,2025-06-03,Hillview,Occasional
R000893,2025-01-17,Riverton,Occasional
R000894,2025-12-18,Metroville,Occasional
R000895,2025-07-02,Metroville,Occasional
R000896,2025-03-23,Hillview,Regular
R000897,2025-01-07,Metroville,Regular
R000898,2024-02-09,Lakewood,Regular
R000899,2024-02-21,Riverton,Frequent
R000900,2025-03-27,Metroville,Occasional
R000901,2024-01-04,Metroville,Regular
R000902,2024-02-01,Lakewood,Occasional
R000903,2024-06-09,Lakewood,Occasional
R000904,2025-10-09,Riverton,Occasional
R000905,2024-12-01,Metroville,Regular
R000906,2025-06-03,Lakewood,Frequent
R000907,2024-10-28,Metroville,Occasional
R000908,2024-05-06,Riverton,Occasional
R000909,2024-09-28,Metroville,Frequent
R000910,2024-03-08,Metroville,Regular
R000911,2025-07-17,Riverton,Regular
R000912,2024-05-14,Metroville,Occasional
R000913,2024-10-02,Riverton,Occasional
R000914,2025-12-18,Metroville,Regular
R000915,2025-03-09,Metroville,Occasional
R000916,2024-12-01,Metroville,Regular
R000917,2025-02-01,Hillview,Occasional
R000918,2025-07-27,Lakewood,Regular
R000919,2024-07-05,Metroville,Regular
R000920,2025-04-10,Lakewood,Occasional
R000921,2025-09-30,Lakewood,Occasional
R000922,2025-02-23,Riverton,Occasional
R000923,2024-11-22,Hillview,Regular
R000924,2024-04-16,Lakewood,Frequent
R000925,2024-06-30,Lakewood,Occasional
R000926,2025-11-23,Metroville,Occasional
R000927,2025-01-31,Hillview,Frequent
R000928,2024-08-08,Lakewood,Frequent
R000929,2024-11-02,Metroville,Regular
R000930,2025-02-27,Hillview,Occasional
R000931,2025-01-28,Hillview,Occasional
R000932,2025-05-27,Lakewood,Frequent
R000933,2024-07-07,Metroville,Regular
R000934,2025-04-20,Riverton,Occasional
R000935,2024-11-20,Hillview,Regular
R000936,2025-11-19,Lakewood,Regular
R000937,2024-04-25,Metroville,Occasional
R000938,2024-04-18,Metroville,Frequent
R000939,2024-12-03,Metroville,Regular
R000940,2025-01-07,Metroville,Occasional
R000941,2025-05-20,Riverton,Occasional
R000942,2024-10-22,Metroville,Regular
R000943,2025-10-30,Lakewood,Regular
R000944,2024-12-13,Hillview,Occasional
R000945,2024-04-04,Lakewood,Regular
R000946,2024-03-28,Metroville,Occasional
R000947,2025-12-13,Hillview,Occasional
R000948,2024-04-08,Metroville,Frequent
R000949,2025-11-24,Hillview,Occasional
R000950,2024-07-22,Metroville,Frequent
R000951,2024-03-09,Lakewood,Occasional
R000952,2024-08-11,Riverton,Occasional
R000953,2025-03-25,Lakewood,Occasional
R000954,2024-11-09,Lakewood,Frequent
R000955,2025-07-29,Metroville,Occasional
R000956,2025-03-23,Lakewood,Occasional
R000957,2024-10-20,Metroville,Occasional
R000958,2025-04-09,Riverton,Regular
R000959,2025-12-12,Lakewood,Occasional
R000960,2024-10-28,Lakewood,Occasional
R000961,2024-04-22,Metroville,Regular
R000962,2024-10-26,Lakewood,Frequent
R000963,2025-09-06,Lakewood,Frequent
R000964,2024-06-08,Metroville,Frequent
R000965,2025-11-25,Riverton,Occasional
R000966,2025-03-06,Metroville,Occasional
R000967,2025-03-16,Metroville,Occasional
R000968,2024-08-20,Riverton,Frequent
R000969,2025-11-04,Metroville,Regular
R000970,2024-01-27,Metroville,Regular
R000971,2024-08-06,Riverton,Regular
R000972,2024-11-02,Riverton,Regular
R000973,2024-12-15,Metroville,Regular
R000974,2024-12-13,Metroville,Occasional
R000975,2024-04-18,Lakewood,Regular
R000976,2024-06-14,Lakewood,Occasional
R000977,2024-03-10,Lakewood,Occasional
R000978,2025-02-23,Riverton,Occasional
R000979,2024-09-13,Riverton,Frequent
R000980,2025-02-18,Hillview,Frequent
R000981,2025-03-07,Metroville,Regular
R000982,2025-05-28,Metroville,Frequent
R000983,2025-02-04,Metroville,Occasional
R000984,2025-04-19,Metroville,Occasional
R000985,2025-03-05,Lakewood,Occasional
R000986,2025-04-22,Hillview,Occasional
R000987,2025-03-27,Metroville,Regular
R000988,2024-08-19,Metroville,Occasional
R000989,2024-06-29,Lakewood,Frequent
R000990,2025-07-30,Hillview,Regular
R000991,2024-09-07,Metroville,Occasional
R000992,2025-02-05,Riverton,Frequent
R000993,2024-05-24,Hillview,Frequent
R000994,2024-11-11,Lakewood,Regular
R000995,2025-01-22,Riverton,Occasional
R000996,2025-04-03,Lakewood,Occasional
R000997,2025-01-20,Metroville,Regular
R000998,2024-09-21,Lakewood,Regular
R000999,2025-12-05,Metroville,Occasional
R001000,2025-01-10,Riverton,Frequent
R001001,2025-08-14,Hillview,Occasional
R001002,2025-06-23,Metroville,Frequent
R001003,2025-02-12,Lakewood,Occasional
R001004,2025-10-10,Metroville,Frequent
R001005,2024-04-03,Metroville,Occasional
R001006,2025-11-05,Riverton,Regular
R001007,2025-09-14,Metroville,Frequent
R001008,2025-01-03,Riverton,Occasional
R001009,2025-06-20,Metroville,Occasional
R001010,2025-01-15,Riverton,Frequent
R001011,2024-07-15,Lakewood,Frequent
R001012,2025-08-08,Lakewood,Regular
R001013,2024-06-29,Riverton,Occasional
R001014,2024-08-18,Lakewood,Occasional
R001015,2025-01-15,Metroville,Occasional
R001016,2025-09-04,Hillview,Regular
R001017,2024-10-08,Metroville,Occasional
R001018,2024-12-27,Metroville,Occasional
R001019,2024-01-31,Lakewood,Frequent
R001020,2024-03-25,Lakewood,Regular
R001021,2024-02-10,Riverton,Regular
R001022,2024-02-22,Hillview,Frequent
R001023,2025-09-27,Lakewood,Regular
R001024,2025-09-08,Metroville,Occasional
R001025,2025-08-24,Metroville,Frequent
R001026,2024-02-10,Metroville,Frequent
R001027,2024-02-26,Riverton,Occasional
R001028,2024-07-24,Metroville,Occasional
R001029,2025-02-17,Riverton,Occasional
R001030,2024-09-01,Lakewood,Occasional
R001031,2024-12-22,Riverton,Occasional
R001032,2024-05-06,Metroville,Occasional
R001033,2025-06-18,Metroville,Regular
R001034,2024-08-17,Hillview,Occasional
R001035,2024-02-18,Lakewood,Frequent
R001036,2025-06-27,Lakewood,Regular
R001037,2025-10-22,Riverton,Occasional
R001038,2024-01-11,Hillview,Frequent
R001039,2024-11-15,Metroville,Regular
R001040,2025-08-28,Hillview,Regular
R001041,2025-05-31,Metroville,Frequent
R001042,2025-09-18,Hillview,Frequent
R001043,2024-10-30,Metroville,Regular
R001044,2024-09-29,Metroville,Regular
R001045,2025-06-03,Metroville,Occasional
R001046,2024-04-22,Riverton,Regular
R001047,2024-06-24,Hillview,Regular
R001048,2025-03-15,Metroville,Frequent
R001049,2025-05-04,Metroville,Regular
R001050,2024-03-28,Metroville,Occasional
R001051,2025-01-07,Metroville,Regular
R001052,2024-09-24,Riverton,Occasional
R001053,2025-01-02,Metroville,Regular
R001054,2025-12-02,Hillview,Regular
R001055,2024-02-26,Hillview,Frequent
R001056,2025-12-29,Metroville,Occasional
R001057,2024-11-25,Lakewood,Frequent
R001058,2025-07-19,Hillview,Regular
R001059,2024-11-06,Hillview,Occasional
R001060,2024-08-15,Riverton,Occasional
R001061,2025-07-18,Metroville,Frequent
R001062,2025-05-18,Metroville,Frequent
R001063,2024-04-15,Riverton,Occasional
R001064,2025-05-31,Lakewood,Regular
R001065,2025-07-05,Riverton,Occasional
R001066,2024-10-10,Riverton,Regular
R001067,2025-11-08,Lakewood,Occasional
R001068,2025-04-14,Metroville,Occasional
R001069,2024-09-01,Lakewood,Occasional
R001070,2024-01-08,Hillview,Regular
R001071,2025-05-09,Metroville,Occasional
R001072,2024-06-02,Metroville,Regular
R001073,2025-07-07,Hillview,Frequent
R001074,2025-01-19,Riverton,Regular
R001075,2024-12-07,Lakewood,Frequent
R001076,2024-04-29,Hillview,Regular
R001077,2025-06-04,Lakewood,Occasional
R001078,2024-05-01,Hillview,Occasional
R001079,2024-11-01,Hillview,Regular
R001080,2025-09-04,Metroville,Regular
R001081,2025-11-04,Lakewood,Frequent
R001082,2025-12-25,Metroville,Occasional
R001083,2025-12-02,Riverton,Occasional
R001084,2025-02-10,Riverton,Frequent
R001085,2024-05-26,Lakewood,Frequent
R001086,2025-09-06,Hillview,Regular
R001087,2025-08-09,Lakewood,Regular
R001088,2025-12-25,Riverton,Frequent
R001089,2025-04-21,Riverton,Regular
R001090,2024-04-13,Lakewood,Regular
R001091,2025-01-03,Metroville,Frequent
R001092,2024-11-24,Riverton,Occasional
R001093,2025-09-09,Riverton,Occasional
R001094,2024-10-14,Metroville,Frequent
R001095,2024-08-28,Riverton,Occasional
R001096,2024-02-28,Lakewood,Occasional
R001097,2025-09-03,Metroville,Regular
R001098,2025-07-06,Hillview,Regular
R001099,2024-01-31,Metroville,Occasional
R001100,2024-11-13,Riverton,Regular
R001101,2024-12-17,Riverton,Occasional
R001102,2024-12-09,Metroville,Occasional
R001103,2025-11-03,Lakewood,Occasional
R001104,2024-04-20,Metroville,Regular
R001105,2024-08-12,Metroville,Frequent
R001106,2024-05-12,Riverton,Regular
R001107,2024-06-27,Metroville,Frequent
R001108,2025-10-25,Hillview,Occasional
R001109,2025-11-19,Lakewood,Occasional
R001110,2024-02-02,Metroville,Occasional
R001111,2025-04-07,Hillview,Frequent
R001112,2024-06-19,Lakewood,Regular
R001113,2024-05-20,Riverton,Regular
R001114,2024-08-01,Riverton,Occasional
R001115,2024-05-22,Hillview,Frequent
R001116,2024-12-24,Metroville,Frequent
R001117,2025-12-29,Metroville,Frequent
R001118,2025-03-05,Hillview,Occasional
R001119,2025-06-13,Metroville,Occasional
R001120,2024-12-27,Riverton,Regular
R001121,2024-01-11,Riverton,Regular
R001122,2024-03-02,Lakewood,Regular
R001123,2024-07-15,Riverton,Occasional
R001124,2024-06-27,Hillview,Regular
R001125,2025-09-07,Metroville,Occasional
R001126,2025-09-09,Riverton,Regular
R001127,2025-09-17,Riverton,Occasional
R001128,2025-04-11,Metroville,Frequent
R001129,2025-02-11,Hillview,Occasional
R001130,2025-04-20,Lakewood,Regular
R001131,2024-10-24,Metroville,Occasional
R001132,2025-05-05,Hillview,Occasional
R001133,2025-08-04,Hillview,Regular
R001134,2025-07-12,Metroville,Occasional
R001135,2025-03-25,Riverton,Regular
R001136,2024-02-12,Metroville,Occasional
R001137,2025-06-14,Metroville,Regular
R001138,2024-09-25,Metroville,Frequent
R001139,2025-06-28,Hillview,Regular
R001140,2025-01-29,Metroville,Occasional
R001141,2025-10-07,Metroville,Regular
R001142,2024-09-04,Riverton,Occasional
R001143,2025-11-12,Lakewood,Occasional
R001144,2025-09-10,Metroville,Frequent
R001145,2024-08-30,Metroville,Occasional
R001146,2024-12-19,Riverton,Occasional
R001147,2025-01-23,Riverton,Frequent
R001148,2025-07-16,Riverton,Occasional
R001149,2025-05-19,Metroville,Occasional
R001150,2025-09-15,Lakewood,Frequent
R001151,2024-09-27,Riverton,Occasional
R001152,2025-01-04,Metroville,Regular
R001153,2024-11-11,Metroville,Occasional
R001154,2025-10-27,Lakewood,Frequent
R001155,2024-08-11,Metroville,Regular
R001156,2025-03-05,Metroville,Occasional
R001157,2024-03-28,Hillview,Frequent
R001158,2025-09-14,Lakewood,Occasional
R001159,2024-10-08,Riverton,Frequent
R001160,2024-09-06,Metroville,Regular
R001161,2025-03-02,Riverton,Occasional
R001162,2024-12-31,Lakewood,Regular
R001163,2025-09-12,Hillview,Occasional
R001164,2025-01-23,Lakewood,Regular
R001165,2025-01-13,Riverton,Regular
R001166,2024-03-17,Metroville,Occasional
R001167,2024-01-17,Lakewood,Frequent
R001168,2024-10-18,Hillview,Frequent
R001169,2025-12-31,Riverton,Regular
R001170,2025-11-02,Riverton,Regular
R001171,2025-04-05,Hillview,Occasional
R001172,2025-04-06,Hillview,Frequent
R001173,2024-10-13,Metroville,Frequent
R001174,2024-05-09,Metroville,Frequent
R001175,2024-01-07,Lakewood,Regular
