assignment_id,ticket_id,experiment_name,experiment_group,assigned_at,eligibility_flag
EXP001268,TK0009046,AV_Guided_Support_v1,Treatment,2026-05-07 07:11:28,True
EXP001269,TK0009056,AV_Guided_Support_v1,Control,2026-06-12 19:02:59,True
EXP001270,TK0009068,AV_Guided_Support_v1,Control,2026-04-03 13:45:28,True
EXP001271,TK0009069,AV_Guided_Support_v1,Treatment,2026-05-29 00:32:38,True
EXP001272,TK0009076,AV_Guided_Support_v1,Treatment,2026-04-02 16:04:01,True
EXP001273,TK0009077,AV_Guided_Support_v1,Treatment,2026-04-19 14:50:11,True
EXP001274,TK0009085,AV_Guided_Support_v1,Treatment,2026-05-16 03:49:51,True
EXP001275,TK0009086,AV_Guided_Support_v1,Treatment,2026-04-16 23:18:41,True
EXP001276,TK0009087,AV_Guided_Support_v1,Control,2026-06-10 22:22:10,True
EXP001277,TK0009091,AV_Guided_Support_v1,Control,2026-05-13 11:29:32,True
EXP001278,TK0009093,AV_Guided_Support_v1,Control,2026-04-24 22:30:18,True
EXP001279,TK0009109,AV_Guided_Support_v1,Treatment,2026-04-10 23:33:02,True
EXP001280,TK0009110,AV_Guided_Support_v1,Treatment,2026-05-26 19:52:38,True
EXP001281,TK0009112,AV_Guided_Support_v1,Treatment,2026-06-10 10:13:28,True
EXP001282,TK0009146,AV_Guided_Support_v1,Control,2026-04-08 18:09:03,True
EXP001283,TK0009151,AV_Guided_Support_v1,Control,2026-06-12 19:20:55,True
EXP001284,TK0009153,AV_Guided_Support_v1,Treatment,2026-04-13 03:20:25,True
EXP001285,TK0009160,AV_Guided_Support_v1,Treatment,2026-04-28 21:15:14,True
EXP001286,TK0009161,AV_Guided_Support_v1,Control,2026-05-15 22:53:09,True
EXP001287,TK0009162,AV_Guided_Support_v1,Control,2026-05-26 10:32:21,True
EXP001288,TK0009167,AV_Guided_Support_v1,Treatment,2026-06-04 04:54:44,True
EXP001289,TK0009179,AV_Guided_Support_v1,Control,2026-05-30 19:05:38,True
EXP001290,TK0009180,AV_Guided_Support_v1,Control,2026-05-20 04:36:45,True
EXP001291,TK0009181,AV_Guided_Support_v1,Control,2026-05-30 06:35:32,True
EXP001292,TK0009193,AV_Guided_Support_v1,Control,2026-06-25 00:44:01,True
EXP001293,TK0009219,AV_Guided_Support_v1,Control,2026-04-14 07:33:19,True
EXP001294,TK0009245,AV_Guided_Support_v1,Control,2026-05-27 13:19:28,True
EXP001295,TK0009251,AV_Guided_Support_v1,Control,2026-05-11 17:49:39,True
EXP001296,TK0009255,AV_Guided_Support_v1,Control,2026-06-12 12:27:10,True
EXP001297,TK0009258,AV_Guided_Support_v1,Control,2026-05-03 13:06:06,True
EXP001298,TK0009270,AV_Guided_Support_v1,Treatment,2026-06-01 22:30:09,True
EXP001299,TK0009283,AV_Guided_Support_v1,Treatment,2026-04-13 16:47:55,True
EXP001300,TK0009286,AV_Guided_Support_v1,Treatment,2026-05-18 16:30:13,True
EXP001301,TK0009292,AV_Guided_Support_v1,Treatment,2026-05-04 13:50:10,True
EXP001302,TK0009310,AV_Guided_Support_v1,Treatment,2026-04-24 11:05:46,True
EXP001303,TK0009312,AV_Guided_Support_v1,Treatment,2026-06-20 23:18:19,True
EXP001304,TK0009317,AV_Guided_Support_v1,Control,2026-04-11 07:07:46,True
EXP001305,TK0009318,AV_Guided_Support_v1,Treatment,2026-04-16 12:10:00,True
EXP001306,TK0009321,AV_Guided_Support_v1,Treatment,2026-04-29 05:33:47,True
EXP001307,TK0009324,AV_Guided_Support_v1,Control,2026-06-23 23:51:08,True
EXP001308,TK0009325,AV_Guided_Support_v1,Control,2026-04-17 05:24:45,True
EXP001309,TK0009328,AV_Guided_Support_v1,Control,2026-05-19 08:35:03,True
EXP001310,TK0009331,AV_Guided_Support_v1,Control,2026-04-28 06:39:15,True
EXP001311,TK0009351,AV_Guided_Support_v1,Control,2026-06-22 05:57:06,True
EXP001312,TK0009352,AV_Guided_Support_v1,Treatment,2026-04-16 06:24:44,True
EXP001313,TK0009359,AV_Guided_Support_v1,Treatment,2026-04-10 21:32:26,True
EXP001314,TK0009383,AV_Guided_Support_v1,Control,2026-05-19 06:38:29,True
EXP001315,TK0009389,AV_Guided_Support_v1,Control,2026-06-17 21:03:55,True
EXP001316,TK0009391,AV_Guided_Support_v1,Treatment,2026-04-24 01:53:54,True
EXP001317,TK0009393,AV_Guided_Support_v1,Treatment,2026-06-02 23:41:26,True
EXP001318,TK0009397,AV_Guided_Support_v1,Treatment,2026-06-15 14:08:53,True
EXP001319,TK0009405,AV_Guided_Support_v1,Treatment,2026-04-26 09:39:41,True
EXP001320,TK0009407,AV_Guided_Support_v1,Control,2026-06-18 12:51:49,True
EXP001321,TK0009410,AV_Guided_Support_v1,Treatment,2026-06-23 00:33:34,True
EXP001322,TK0009415,AV_Guided_Support_v1,Control,2026-06-26 17:06:06,True
EXP001323,TK0009419,AV_Guided_Support_v1,Treatment,2026-06-28 08:52:34,True
EXP001324,TK0009425,AV_Guided_Support_v1,Control,2026-04-30 01:10:55,True
EXP001325,TK0009426,AV_Guided_Support_v1,Control,2026-05-09 19:46:18,True
EXP001326,TK0009427,AV_Guided_Support_v1,Treatment,2026-06-03 12:06:47,True
EXP001327,TK0009437,AV_Guided_Support_v1,Control,2026-05-28 06:12:38,True
EXP001328,TK0009442,AV_Guided_Support_v1,Treatment,2026-05-02 08:43:18,True
EXP001329,TK0009446,AV_Guided_Support_v1,Control,2026-05-05 07:12:01,True
EXP001330,TK0009453,AV_Guided_Support_v1,Control,2026-05-20 22:37:02,True
EXP001331,TK0009455,AV_Guided_Support_v1,Control,2026-05-25 00:06:20,True
EXP001332,TK0009458,AV_Guided_Support_v1,Treatment,2026-05-28 06:08:47,True
EXP001333,TK0009467,AV_Guided_Support_v1,Control,2026-04-03 01:58:01,True
EXP001334,TK0009470,AV_Guided_Support_v1,Control,2026-04-27 15:12:16,True
EXP001335,TK0009472,AV_Guided_Support_v1,Treatment,2026-04-21 18:42:22,True
EXP001336,TK0009473,AV_Guided_Support_v1,Control,2026-04-16 02:55:54,True
EXP001337,TK0009479,AV_Guided_Support_v1,Control,2026-06-24 16:59:55,True
EXP001338,TK0009482,AV_Guided_Support_v1,Treatment,2026-06-12 15:49:32,True
EXP001339,TK0009492,AV_Guided_Support_v1,Control,2026-06-23 17:06:01,True
EXP001340,TK0009510,AV_Guided_Support_v1,Treatment,2026-04-07 06:57:53,True
EXP001341,TK0009519,AV_Guided_Support_v1,Treatment,2026-05-24 08:48:23,True
EXP001342,TK0009531,AV_Guided_Support_v1,Control,2026-04-06 00:23:44,True
EXP001343,TK0009536,AV_Guided_Support_v1,Control,2026-05-13 18:23:37,True
EXP001344,TK0009548,AV_Guided_Support_v1,Treatment,2026-04-05 15:13:52,True
EXP001345,TK0009557,AV_Guided_Support_v1,Treatment,2026-04-27 07:58:45,True
EXP001346,TK0009576,AV_Guided_Support_v1,Control,2026-05-27 23:05:09,True
EXP001347,TK0009579,AV_Guided_Support_v1,Control,2026-06-03 09:12:42,True
EXP001348,TK0009587,AV_Guided_Support_v1,Control,2026-05-18 00:47:28,True
EXP001349,TK0009598,AV_Guided_Support_v1,Treatment,2026-06-06 02:07:22,True
EXP001350,TK0009612,AV_Guided_Support_v1,Control,2026-06-26 01:07:36,True
EXP001351,TK0009621,AV_Guided_Support_v1,Treatment,2026-06-24 22:16:33,True
EXP001352,TK0009635,AV_Guided_Support_v1,Treatment,2026-06-22 22:19:59,True
EXP001353,TK0009643,AV_Guided_Support_v1,Treatment,2026-06-09 11:41:14,True
EXP001354,TK0009644,AV_Guided_Support_v1,Treatment,2026-04-05 19:42:40,True
EXP001355,TK0009656,AV_Guided_Support_v1,Control,2026-05-17 17:00:17,True
EXP001356,TK0009660,AV_Guided_Support_v1,Treatment,2026-04-21 18:19:20,True
EXP001357,TK0009672,AV_Guided_Support_v1,Control,2026-05-16 12:37:57,True
EXP001358,TK0009675,AV_Guided_Support_v1,Control,2026-05-31 03:41:38,True
EXP001359,TK0009678,AV_Guided_Support_v1,Control,2026-05-26 01:12:51,True
EXP001360,TK0009680,AV_Guided_Support_v1,Treatment,2026-06-07 03:04:46,True
EXP001361,TK0009685,AV_Guided_Support_v1,Treatment,2026-06-04 18:49:16,True
EXP001362,TK0009691,AV_Guided_Support_v1,Treatment,2026-05-07 15:29:53,True
EXP001363,TK0009694,AV_Guided_Support_v1,Treatment,2026-04-28 13:49:55,True
EXP001364,TK0009695,AV_Guided_Support_v1,Treatment,2026-06-23 15:10:32,True
EXP001365,TK0009699,AV_Guided_Support_v1,Treatment,2026-05-13 02:03:39,True
EXP001366,TK0009736,AV_Guided_Support_v1,Control,2026-05-06 12:27:01,True
EXP001367,TK0009764,AV_Guided_Support_v1,Control,2026-06-24 17:03:55,True
EXP001368,TK0009766,AV_Guided_Support_v1,Control,2026-06-18 15:16:04,True
EXP001369,TK0009767,AV_Guided_Support_v1,Control,2026-06-11 09:18:14,True
EXP001370,TK0009768,AV_Guided_Support_v1,Treatment,2026-04-19 08:00:13,True
EXP001371,TK0009775,AV_Guided_Support_v1,Control,2026-06-16 19:18:21,True
EXP001372,TK0009783,AV_Guided_Support_v1,Control,2026-06-15 13:18:38,True
EXP001373,TK0009785,AV_Guided_Support_v1,Control,2026-04-06 14:37:06,True
EXP001374,TK0009787,AV_Guided_Support_v1,Control,2026-04-16 18:07:20,True
EXP001375,TK0009800,AV_Guided_Support_v1,Treatment,2026-06-03 02:06:35,True
EXP001376,TK0009811,AV_Guided_Support_v1,Treatment,2026-04-30 01:31:49,True
EXP001377,TK0009814,AV_Guided_Support_v1,Control,2026-06-21 13:26:39,True
EXP001378,TK0009821,AV_Guided_Support_v1,Control,2026-05-24 19:55:00,True
EXP001379,TK0009829,AV_Guided_Support_v1,Control,2026-06-11 00:10:40,True
EXP001380,TK0009832,AV_Guided_Support_v1,Control,2026-06-13 04:01:14,True
EXP001381,TK0009837,AV_Guided_Support_v1,Treatment,2026-04-20 21:31:01,True
EXP001382,TK0009858,AV_Guided_Support_v1,Treatment,2026-04-26 00:38:32,True
EXP001383,TK0009861,AV_Guided_Support_v1,Control,2026-04-24 01:17:30,True
EXP001384,TK0009863,AV_Guided_Support_v1,Control,2026-05-07 11:59:06,True
EXP001385,TK0009867,AV_Guided_Support_v1,Control,2026-04-27 03:41:11,True
EXP001386,TK0009881,AV_Guided_Support_v1,Control,2026-05-24 02:04:29,True
EXP001387,TK0009901,AV_Guided_Support_v1,Treatment,2026-06-16 02:03:32,True
EXP001388,TK0009914,AV_Guided_Support_v1,Treatment,2026-06-08 18:56:51,True
EXP001389,TK0009925,AV_Guided_Support_v1,Treatment,2026-06-25 03:48:31,True
EXP001390,TK0009935,AV_Guided_Support_v1,Treatment,2026-06-22 06:11:01,True
EXP001391,TK0009937,AV_Guided_Support_v1,Control,2026-06-03 10:47:23,True
EXP001392,TK0009952,AV_Guided_Support_v1,Control,2026-06-02 10:43:25,True
EXP001393,TK0009957,AV_Guided_Support_v1,Treatment,2026-04-30 13:07:58,True
EXP001394,TK0009958,AV_Guided_Support_v1,Control,2026-05-30 15:45:58,True
EXP001395,TK0009970,AV_Guided_Support_v1,Control,2026-06-07 04:51:04,True
EXP001396,TK0009991,AV_Guided_Support_v1,Treatment,2026-06-17 07:40:30,True
EXP001397,TK0009994,AV_Guided_Support_v1,Treatment,2026-05-20 14:39:50,True
EXP001398,TK0009995,AV_Guided_Support_v1,Treatment,2026-06-20 20:30:22,True
EXP001399,TK0010001,AV_Guided_Support_v1,Treatment,2026-06-07 02:21:21,True
EXP001400,TK0010013,AV_Guided_Support_v1,Treatment,2026-05-25 20:29:13,True
EXP001401,TK0010018,AV_Guided_Support_v1,Treatment,2026-05-12 21:54:12,True
EXP001402,TK0010041,AV_Guided_Support_v1,Treatment,2026-04-06 17:42:44,True
EXP001403,TK0010043,AV_Guided_Support_v1,Control,2026-04-06 06:13:26,True
EXP001404,TK0010045,AV_Guided_Support_v1,Treatment,2026-05-26 21:16:29,True
EXP001405,TK0010055,AV_Guided_Support_v1,Treatment,2026-06-05 16:09:16,True
EXP001406,TK0010067,AV_Guided_Support_v1,Control,2026-04-23 17:59:32,True
EXP001407,TK0010084,AV_Guided_Support_v1,Treatment,2026-06-28 12:30:54,True
EXP001408,TK0010086,AV_Guided_Support_v1,Treatment,2026-04-25 14:10:03,True
EXP001409,TK0010093,AV_Guided_Support_v1,Treatment,2026-06-07 04:02:41,True
EXP001410,TK0010098,AV_Guided_Support_v1,Control,2026-06-07 05:55:25,True
EXP001411,TK0010106,AV_Guided_Support_v1,Control,2026-06-14 13:38:45,True
EXP001412,TK0010111,AV_Guided_Support_v1,Control,2026-05-27 05:18:20,True
EXP001413,TK0010113,AV_Guided_Support_v1,Treatment,2026-06-06 22:18:55,True
EXP001414,TK0010116,AV_Guided_Support_v1,Control,2026-06-22 22:40:17,True
EXP001415,TK0010138,AV_Guided_Support_v1,Control,2026-04-21 05:18:28,True
EXP001416,TK0010142,AV_Guided_Support_v1,Control,2026-04-16 15:17:55,True
EXP001417,TK0010146,AV_Guided_Support_v1,Control,2026-04-08 08:19:54,True
EXP001418,TK0010147,AV_Guided_Support_v1,Treatment,2026-04-17 19:08:42,True
EXP001419,TK0010148,AV_Guided_Support_v1,Control,2026-05-26 07:37:48,True
EXP001420,TK0010154,AV_Guided_Support_v1,Control,2026-04-28 16:14:21,True
EXP001421,TK0010156,AV_Guided_Support_v1,Treatment,2026-05-31 00:05:12,True
EXP001422,TK0010158,AV_Guided_Support_v1,Control,2026-04-19 10:08:39,True
EXP001423,TK0010160,AV_Guided_Support_v1,Treatment,2026-04-25 04:30:06,True
EXP001424,TK0010178,AV_Guided_Support_v1,Control,2026-06-04 23:22:18,True
EXP001425,TK0010216,AV_Guided_Support_v1,Treatment,2026-04-12 02:22:10,True
EXP001426,TK0010227,AV_Guided_Support_v1,Treatment,2026-05-23 20:35:41,True
EXP001427,TK0010240,AV_Guided_Support_v1,Treatment,2026-06-14 22:14:53,True
EXP001428,TK0010245,AV_Guided_Support_v1,Treatment,2026-04-03 11:57:33,True
EXP001429,TK0010246,AV_Guided_Support_v1,Treatment,2026-05-09 00:13:56,True
EXP001430,TK0010254,AV_Guided_Support_v1,Control,2026-05-21 03:00:04,True
EXP001431,TK0010272,AV_Guided_Support_v1,Treatment,2026-04-09 20:11:56,True
EXP001432,TK0010289,AV_Guided_Support_v1,Control,2026-06-01 14:56:02,True
EXP001433,TK0010291,AV_Guided_Support_v1,Treatment,2026-05-15 19:07:24,True
EXP001434,TK0010296,AV_Guided_Support_v1,Control,2026-05-13 06:21:29,True
EXP001435,TK0010309,AV_Guided_Support_v1,Control,2026-04-18 15:00:57,True
EXP001436,TK0010320,AV_Guided_Support_v1,Treatment,2026-05-10 10:00:16,True
EXP001437,TK0010322,AV_Guided_Support_v1,Treatment,2026-04-26 20:58:46,True
EXP001438,TK0010332,AV_Guided_Support_v1,Control,2026-06-24 22:29:16,True
EXP001439,TK0010347,AV_Guided_Support_v1,Control,2026-04-12 14:37:17,True
EXP001440,TK0010357,AV_Guided_Support_v1,Treatment,2026-05-14 17:20:54,True
EXP001441,TK0010374,AV_Guided_Support_v1,Control,2026-06-16 02:33:30,True
EXP001442,TK0010389,AV_Guided_Support_v1,Control,2026-05-23 10:09:25,True
EXP001443,TK0010394,AV_Guided_Support_v1,Treatment,2026-06-23 09:00:34,True
EXP001444,TK0010399,AV_Guided_Support_v1,Control,2026-05-11 02:33:03,True
EXP001445,TK0010403,AV_Guided_Support_v1,Treatment,2026-05-22 22:41:00,True
EXP001446,TK0010405,AV_Guided_Support_v1,Control,2026-05-27 23:44:15,True
EXP001447,TK0010406,AV_Guided_Support_v1,Treatment,2026-05-26 19:19:22,True
EXP001448,TK0010408,AV_Guided_Support_v1,Treatment,2026-04-05 02:39:31,True
EXP001449,TK0010421,AV_Guided_Support_v1,Treatment,2026-06-22 02:36:38,True
EXP001450,TK0010423,AV_Guided_Support_v1,Treatment,2026-06-07 10:25:00,True
EXP001451,TK0010432,AV_Guided_Support_v1,Control,2026-04-07 04:20:51,True
EXP001452,TK0010433,AV_Guided_Support_v1,Control,2026-04-02 02:18:06,True
EXP001453,TK0010439,AV_Guided_Support_v1,Control,2026-06-17 05:02:48,True
EXP001454,TK0010455,AV_Guided_Support_v1,Treatment,2026-05-04 15:34:35,True
EXP001455,TK0010456,AV_Guided_Support_v1,Treatment,2026-06-29 23:16:22,True
EXP001456,TK0010473,AV_Guided_Support_v1,Treatment,2026-06-17 01:52:18,True
EXP001457,TK0010481,AV_Guided_Support_v1,Control,2026-06-23 07:58:59,True
EXP001458,TK0010496,AV_Guided_Support_v1,Treatment,2026-06-27 22:56:03,True
EXP001459,TK0010498,AV_Guided_Support_v1,Treatment,2026-05-01 23:37:11,True
EXP001460,TK0010510,AV_Guided_Support_v1,Treatment,2026-04-28 01:50:23,True
EXP001461,TK0010511,AV_Guided_Support_v1,Control,2026-06-13 08:32:26,True
EXP001462,TK0010524,AV_Guided_Support_v1,Treatment,2026-04-17 11:16:46,True
EXP001463,TK0010526,AV_Guided_Support_v1,Control,2026-06-04 06:40:43,True
EXP001464,TK0010527,AV_Guided_Support_v1,Treatment,2026-05-16 10:10:45,True
EXP001465,TK0010531,AV_Guided_Support_v1,Control,2026-05-30 09:06:50,True
EXP001466,TK0010532,AV_Guided_Support_v1,Treatment,2026-04-09 10:11:23,True
EXP001467,TK0010557,AV_Guided_Support_v1,Treatment,2026-06-09 16:13:47,True
EXP001468,TK0010560,AV_Guided_Support_v1,Control,2026-06-12 19:21:31,True
EXP001469,TK0010568,AV_Guided_Support_v1,Control,2026-04-15 10:41:16,True
EXP001470,TK0010571,AV_Guided_Support_v1,Treatment,2026-06-19 15:25:49,True
EXP001471,TK0010583,AV_Guided_Support_v1,Control,2026-05-05 13:34:09,True
EXP001472,TK0010584,AV_Guided_Support_v1,Control,2026-06-13 17:57:27,True
EXP001473,TK0010588,AV_Guided_Support_v1,Treatment,2026-06-09 21:35:18,True
EXP001474,TK0010592,AV_Guided_Support_v1,Control,2026-05-01 19:21:38,True
EXP001475,TK0010593,AV_Guided_Support_v1,Control,2026-05-11 03:15:51,True
EXP001476,TK0010622,AV_Guided_Support_v1,Treatment,2026-06-24 07:20:50,True
EXP001477,TK0010642,AV_Guided_Support_v1,Treatment,2026-06-20 12:16:03,True
EXP001478,TK0010646,AV_Guided_Support_v1,Treatment,2026-05-20 01:59:01,True
EXP001479,TK0010659,AV_Guided_Support_v1,Control,2026-04-23 18:45:10,True
EXP001480,TK0010664,AV_Guided_Support_v1,Treatment,2026-05-15 21:37:02,True
EXP001481,TK0010667,AV_Guided_Support_v1,Treatment,2026-04-01 06:09:35,True
EXP001482,TK0010671,AV_Guided_Support_v1,Control,2026-04-11 09:33:13,True
EXP001483,TK0010678,AV_Guided_Support_v1,Control,2026-04-25 19:40:16,True
EXP001484,TK0010690,AV_Guided_Support_v1,Control,2026-06-06 14:08:52,True
EXP001485,TK0010696,AV_Guided_Support_v1,Control,2026-05-25 06:39:05,True
EXP001486,TK0010717,AV_Guided_Support_v1,Treatment,2026-05-12 11:16:23,True
EXP001487,TK0010718,AV_Guided_Support_v1,Control,2026-04-21 11:43:40,True
EXP001488,TK0010740,AV_Guided_Support_v1,Treatment,2026-06-15 05:20:53,True
EXP001489,TK0010750,AV_Guided_Support_v1,Control,2026-06-16 09:36:43,True
EXP001490,TK0010760,AV_Guided_Support_v1,Treatment,2026-05-16 09:16:19,True
EXP001491,TK0010781,AV_Guided_Support_v1,Control,2026-05-21 09:50:34,True
EXP001492,TK0010784,AV_Guided_Support_v1,Treatment,2026-05-18 20:51:53,True
EXP001493,TK0010785,AV_Guided_Support_v1,Treatment,2026-06-24 03:25:29,True
EXP001494,TK0010787,AV_Guided_Support_v1,Control,2026-05-04 02:27:01,True
EXP001495,TK0010808,AV_Guided_Support_v1,Control,2026-05-30 23:09:31,True
EXP001496,TK0010813,AV_Guided_Support_v1,Treatment,2026-05-05 10:46:40,True
EXP001497,TK0010816,AV_Guided_Support_v1,Treatment,2026-04-13 09:14:39,True
EXP001498,TK0010825,AV_Guided_Support_v1,Treatment,2026-05-15 14:56:17,True
EXP001499,TK0010828,AV_Guided_Support_v1,Treatment,2026-05-14 17:06:22,True
EXP001500,TK0010832,AV_Guided_Support_v1,Control,2026-05-23 03:18:07,True
EXP001501,TK0010840,AV_Guided_Support_v1,Control,2026-05-21 05:21:37,True
EXP001502,TK0010854,AV_Guided_Support_v1,Treatment,2026-06-27 23:12:03,True
EXP001503,TK0010855,AV_Guided_Support_v1,Control,2026-06-17 20:32:56,True
EXP001504,TK0010856,AV_Guided_Support_v1,Treatment,2026-04-10 00:19:35,True
EXP001505,TK0010861,AV_Guided_Support_v1,Control,2026-05-18 10:16:39,True
EXP001506,TK0010862,AV_Guided_Support_v1,Treatment,2026-06-30 18:52:01,True
EXP001507,TK0010873,AV_Guided_Support_v1,Control,2026-05-16 14:24:58,True
EXP001508,TK0010899,AV_Guided_Support_v1,Treatment,2026-05-07 09:19:48,True
EXP001509,TK0010901,AV_Guided_Support_v1,Control,2026-04-03 05:19:53,True
EXP001510,TK0010908,AV_Guided_Support_v1,Treatment,2026-06-27 09:56:51,True
EXP001511,TK0010919,AV_Guided_Support_v1,Control,2026-05-18 20:15:53,True
EXP001512,TK0010925,AV_Guided_Support_v1,Treatment,2026-04-24 22:21:06,True
EXP001513,TK0010926,AV_Guided_Support_v1,Treatment,2026-05-24 09:02:04,True
EXP001514,TK0010929,AV_Guided_Support_v1,Control,2026-05-26 10:11:46,True
EXP001515,TK0010932,AV_Guided_Support_v1,Treatment,2026-04-11 16:23:26,True
EXP001516,TK0010937,AV_Guided_Support_v1,Control,2026-06-27 09:45:19,True
EXP001517,TK0010940,AV_Guided_Support_v1,Treatment,2026-06-03 06:32:24,True
EXP001518,TK0010947,AV_Guided_Support_v1,Control,2026-05-10 11:39:14,True
EXP001519,TK0010952,AV_Guided_Support_v1,Treatment,2026-06-28 08:55:17,True
EXP001520,TK0010959,AV_Guided_Support_v1,Control,2026-06-10 09:36:05,True
EXP001521,TK0010960,AV_Guided_Support_v1,Treatment,2026-06-08 05:18:40,True
EXP001522,TK0010967,AV_Guided_Support_v1,Control,2026-06-13 02:26:04,True
EXP001523,TK0010999,AV_Guided_Support_v1,Treatment,2026-05-07 09:26:15,True
EXP001524,TK0011025,AV_Guided_Support_v1,Control,2026-06-24 18:36:47,True
EXP001525,TK0011046,AV_Guided_Support_v1,Treatment,2026-06-11 13:11:53,True
EXP001526,TK0011050,AV_Guided_Support_v1,Treatment,2026-05-03 16:39:08,True
EXP001527,TK0011060,AV_Guided_Support_v1,Treatment,2026-05-31 22:10:28,True
EXP001528,TK0011082,AV_Guided_Support_v1,Control,2026-06-06 00:33:01,True
EXP001529,TK0011090,AV_Guided_Support_v1,Treatment,2026-06-29 09:18:09,True
EXP001530,TK0011094,AV_Guided_Support_v1,Treatment,2026-06-23 02:57:53,True
EXP001531,TK0011100,AV_Guided_Support_v1,Control,2026-05-03 12:04:26,True
EXP001532,TK0011104,AV_Guided_Support_v1,Treatment,2026-06-28 09:03:28,True
EXP001533,TK0011117,AV_Guided_Support_v1,Treatment,2026-05-19 22:55:39,True
EXP001534,TK0011120,AV_Guided_Support_v1,Control,2026-04-19 02:16:09,True
EXP001535,TK0011123,AV_Guided_Support_v1,Treatment,2026-05-14 21:16:56,True
EXP001536,TK0011124,AV_Guided_Support_v1,Treatment,2026-04-02 21:11:57,True
EXP001537,TK0011131,AV_Guided_Support_v1,Treatment,2026-04-29 06:39:53,True
EXP001538,TK0011138,AV_Guided_Support_v1,Control,2026-04-23 05:07:29,True
EXP001539,TK0011150,AV_Guided_Support_v1,Control,2026-06-02 22:51:19,True
EXP001540,TK0011157,AV_Guided_Support_v1,Treatment,2026-04-12 04:48:09,True
EXP001541,TK0011166,AV_Guided_Support_v1,Control,2026-06-21 08:06:09,True
EXP001542,TK0011167,AV_Guided_Support_v1,Treatment,2026-04-07 04:16:01,True
EXP001543,TK0011175,AV_Guided_Support_v1,Control,2026-04-18 23:21:59,True
EXP001544,TK0011186,AV_Guided_Support_v1,Control,2026-04-22 19:30:26,True
EXP001545,TK0011194,AV_Guided_Support_v1,Control,2026-05-14 23:53:03,True
EXP001546,TK0011195,AV_Guided_Support_v1,Control,2026-04-01 06:43:00,True
EXP001547,TK0011206,AV_Guided_Support_v1,Control,2026-05-14 14:43:53,True
EXP001548,TK0011221,AV_Guided_Support_v1,Control,2026-06-04 15:28:03,True
EXP001549,TK0011225,AV_Guided_Support_v1,Control,2026-04-22 02:46:26,True
EXP001550,TK0011228,AV_Guided_Support_v1,Control,2026-04-05 01:27:20,True
EXP001551,TK0011249,AV_Guided_Support_v1,Treatment,2026-04-13 12:31:16,True
EXP001552,TK0011265,AV_Guided_Support_v1,Treatment,2026-04-15 23:37:46,True
EXP001553,TK0011266,AV_Guided_Support_v1,Treatment,2026-06-03 07:06:37,True
EXP001554,TK0011271,AV_Guided_Support_v1,Treatment,2026-05-24 02:13:18,True
EXP001555,TK0011274,AV_Guided_Support_v1,Control,2026-05-08 01:03:44,True
EXP001556,TK0011277,AV_Guided_Support_v1,Control,2026-04-28 19:02:24,True
EXP001557,TK0011286,AV_Guided_Support_v1,Control,2026-06-24 03:34:04,True
EXP001558,TK0011294,AV_Guided_Support_v1,Treatment,2026-04-30 23:15:40,True
EXP001559,TK0011314,AV_Guided_Support_v1,Treatment,2026-04-18 04:19:28,True
EXP001560,TK0011331,AV_Guided_Support_v1,Treatment,2026-05-19 19:51:16,True
EXP001561,TK0011335,AV_Guided_Support_v1,Control,2026-04-02 20:45:32,True
EXP001562,TK0011337,AV_Guided_Support_v1,Control,2026-05-22 08:21:16,True
EXP001563,TK0011342,AV_Guided_Support_v1,Treatment,2026-04-05 22:59:49,True
EXP001564,TK0011344,AV_Guided_Support_v1,Control,2026-05-08 22:26:07,True
EXP001565,TK0011346,AV_Guided_Support_v1,Control,2026-04-10 07:20:36,True
EXP001566,TK0011347,AV_Guided_Support_v1,Control,2026-06-04 03:30:40,True
EXP001567,TK0011352,AV_Guided_Support_v1,Control,2026-04-27 01:29:48,True
EXP001568,TK0011353,AV_Guided_Support_v1,Treatment,2026-06-17 02:49:08,True
EXP001569,TK0011357,AV_Guided_Support_v1,Control,2026-06-26 21:04:58,True
EXP001570,TK0011368,AV_Guided_Support_v1,Treatment,2026-04-17 07:17:26,True
EXP001571,TK0011369,AV_Guided_Support_v1,Control,2026-06-05 05:12:46,True
EXP001572,TK0011372,AV_Guided_Support_v1,Control,2026-04-15 01:44:32,True
EXP001573,TK0011383,AV_Guided_Support_v1,Treatment,2026-05-02 17:06:27,True
EXP001574,TK0011387,AV_Guided_Support_v1,Treatment,2026-04-23 08:46:23,True
EXP001575,TK0011398,AV_Guided_Support_v1,Control,2026-04-14 07:50:36,True
EXP001576,TK0011401,AV_Guided_Support_v1,Treatment,2026-04-17 16:13:02,True
EXP001577,TK0011402,AV_Guided_Support_v1,Control,2026-06-04 08:34:51,True
EXP001578,TK0011405,AV_Guided_Support_v1,Treatment,2026-06-05 03:55:23,True
EXP001579,TK0011408,AV_Guided_Support_v1,Treatment,2026-06-02 03:59:13,True
EXP001580,TK0011414,AV_Guided_Support_v1,Control,2026-05-01 02:22:12,True
EXP001581,TK0011418,AV_Guided_Support_v1,Treatment,2026-04-05 02:47:24,True
EXP001582,TK0011426,AV_Guided_Support_v1,Treatment,2026-06-21 04:53:15,True
EXP001583,TK0011432,AV_Guided_Support_v1,Control,2026-06-14 21:27:04,True
EXP001584,TK0011441,AV_Guided_Support_v1,Control,2026-04-25 15:57:43,True
